"bill_number","bill_id","session_id","session","session_name","bill_url","state_link","bill_title","type","bill_desc","status","status_date","session_year","two_year_period"
"S0616",1964957,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0616/2025","https://www.flsenate.gov/Session/Bill/2025/616","Damages Recoverable in Wrongful Death Actions",NA,"Citing this act as the ""Keith Davis Family Protection Act""; removing a provision that prohibits adult children and parents of adult children from recovering certain damages in medical negligence suits, etc.",1,"2025-02-11",2025,"2025-2026"
"S0618",1964816,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0618/2025","https://www.flsenate.gov/Session/Bill/2025/618","Community-based Care Lead Agency and Subcontractor Liability",NA,"Revising the minimum per occurrence and aggregate limit amounts of general liability insurance coverage that must be obtained as a part of certain contracts; reducing the limit on net economic damages in tort actions brought against community-based care lead agencies or employees; providing that a community-based care lead agency and its subcontractors are not liable for certain claims and judgments arising out of a given incident or occurrence when such claims or judgments exceed a specified aggregate amount, etc.",1,"2025-02-11",2025,"2025-2026"
"S0620",1964997,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0620/2025","https://www.flsenate.gov/Session/Bill/2025/620","Specialty License Plates/Miami Dade College and St. Petersburg College",NA,"Directing the Department of Highway Safety and Motor Vehicles to develop a Miami Dade College license plate and a St. Petersburg College license plate; providing for distribution and use of fees collected from the sale of the plates, etc.",1,"2025-02-11",2025,"2025-2026"
"S0622",1964855,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0622/2025","https://www.flsenate.gov/Session/Bill/2025/622","Jai Alai Permitholders",NA,"Providing that holders of a valid pari-mutuel permit may lease their pari-mutuel permitted facilities to any other holder of the same pari-mutuel permit or to any jai alai permitholder when located within a specified radius of each other; authorizing such lessee to apply for a license, rather than be entitled to a permit and license, to conduct specified gaming activities at the leased premises, etc.",1,"2025-02-11",2025,"2025-2026"
"S0624",1964797,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0624/2025","https://www.flsenate.gov/Session/Bill/2025/624","Forwarding Agents",NA,"Defining the term ""electronic database""; providing that an applicant may not be required to submit an application to register as a dealer under certain circumstances; requiring the forwarding agent to surrender its certificate to the Department of Revenue under certain circumstances, etc.",1,"2025-02-11",2025,"2025-2026"
"S0626",1964877,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0626/2025","https://www.flsenate.gov/Session/Bill/2025/626","Council on the Social Status of Black Men and Boys",NA,"Revising the quorum requirements for the Council on the Social Status of Black Men and Boys to require only 9 members for a quorum; authorizing members to appear by communications media technology; providing that members who appear by such technology are considered present and may be counted toward the quorum requirement, etc.",1,"2025-02-11",2025,"2025-2026"
"S0628",1964835,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0628/2025","https://www.flsenate.gov/Session/Bill/2025/628","Boating Safety",NA,"Citing this act as ""Lucy's Law""; revising the definition of the term ""livery vessel""; revising and providing penalties for vessel collisions, accidents, and casualties; revising and providing penalties for reckless or careless operation of a vessel; requiring the suspension of driver licenses for boating under the influence and reckless or careless operation of a vessel; requiring a person convicted of a certain criminal violation or certain noncriminal infractions within a specified period to complete a boater safety education course, etc.",1,"2025-02-11",2025,"2025-2026"
"S0630",1964937,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0630/2025","https://www.flsenate.gov/Session/Bill/2025/630","Review of Compensation for Legislators and Cabinet Members",NA,"Requiring the Office of Program Policy Analysis and Government Accountability (OPPAGA) to conduct research, analyze data, and prepare a report containing certain information relating to the compensation of members of the Legislature; requiring that such report be provided to the Governor and Legislature by a specified date; requiring OPPAGA to conduct research, analyze data, and prepare a report containing certain information relating to the compensation of members of the Cabinet, etc.",1,"2025-02-11",2025,"2025-2026"
"S0632",1965056,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0632/2025","https://www.flsenate.gov/Session/Bill/2025/632","Treatment of Chronic and Terminal Illnesses",NA,"Providing that chronically and terminally ill patients have the right, with assistance and guidance from their health care providers, to determine their individual courses of treatment; authorizing compounding pharmacies to obtain certain active pharmaceutical ingredients to provide the prescribed course of treatment in such cases, provided the active pharmaceutical ingredients meet specified conditions, etc.",1,"2025-02-11",2025,"2025-2026"
"S0634",1965170,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0634/2025","https://www.flsenate.gov/Session/Bill/2025/634","Land Use and Zoning",NA,"Providing applicability of provisions related to protection of private property rights; authorizing a local government to provide for certain residential land uses in its comprehensive plan and land development regulations; authorizing a local government to prohibit single-family hybrid use while allowing single-family owner use within a land use category, etc.",1,"2025-02-11",2025,"2025-2026"
"S0636",1965131,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0636/2025","https://www.flsenate.gov/Session/Bill/2025/636","Motor Vehicles Using the Furthermost Left-hand Lane",NA,"Prohibiting a driver from operating a motor vehicle in the furthermost left-hand lane on specified roadways; providing exceptions; requiring the Department of Transportation to make certain designations and install specified signage, etc.",1,"2025-02-11",2025,"2025-2026"
"S0638",1965224,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0638/2025","https://www.flsenate.gov/Session/Bill/2025/638","Home Inspectors",NA,"Revising the examination and disclosure requirements for home inspectors; requiring home inspectors to maintain an errors and omissions insurance policy in a specified amount, etc.",1,"2025-02-11",2025,"2025-2026"
"S0640",1965099,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0640/2025","https://www.flsenate.gov/Session/Bill/2025/640","Retail Sale of Ephedrine and Related Compounds",NA,"Defining the terms ""administrator of the electronic recordkeeping system"" and ""covered entity""; providing criminal penalties, etc.",1,"2025-02-11",2025,"2025-2026"
"S0642",1965273,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0642/2025","https://www.flsenate.gov/Session/Bill/2025/642","Fees/Retail Sale of Ephedrine and Related Compounds",NA,"Requiring all covered entities, beginning on a specified date, to pay specified fees to the administrator of the electronic recordkeeping system on a monthly basis; specifying that failure to pay the fees subjects the covered entity to certain criminal penalties, etc.",1,"2025-02-11",2025,"2025-2026"
"S0644",1965503,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0644/2025","https://www.flsenate.gov/Session/Bill/2025/644","Dual Enrollment Student Eligibility",NA,"Providing that certain students enrolled in an adult education program are eligible for dual enrollment, etc.",1,"2025-02-11",2025,"2025-2026"
"S0646",1965667,2135,"2025-2025_Regular_Session","2025 Regular Session","https://legiscan.com/FL/bill/S0646/2025","https://www.flsenate.gov/Session/Bill/2025/646","Victims of Agent Orange During the Vietnam War",NA,"Honoring and recognizing the victims of Agent Orange during the Vietnam War, etc.",1,"2025-02-11",2025,"2025-2026"
