"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1522191,1964997,"2025-2025_Regular_Session","2025-03-18","Senate Appropriations Committee on Transportation, Tourism, and Economic Development",14,0,0,1,15,1,"S","Specialty License Plates/Miami Dade College and St. Petersburg College","S0620",2025,"https://legiscan.com/FL/bill/S0620/2025",0.933333333333333,14,1,"N",1,1,1,1,1
1522207,1986343,"2025-2025_Regular_Session","2025-03-19","Senate Transportation",9,0,0,0,9,1,"S","Special Mobile Equipment","S1502",2025,"https://legiscan.com/FL/bill/S1502/2025",1,9,1,"N",1,1,1,1,1
1522295,2009168,"2025-2025_Regular_Session","2025-03-20","Senate Appropriations",18,0,0,1,19,1,"S","Information Technology","S7026",2025,"https://legiscan.com/FL/bill/S7026/2025",0.947368421052632,18,1,"N",1,1,1,1,1
1522306,1980686,"2025-2025_Regular_Session","2025-03-20","House Education & Employment Committee",21,0,0,1,22,1,"H","Required Instruction in Cursive Writing","H0921",2025,"https://legiscan.com/FL/bill/H0921/2025",0.954545454545455,21,1,"N",1,1,1,1,1
1522326,1987683,"2025-2025_Regular_Session","2025-03-20","House Education & Employment Committee",19,0,0,3,22,1,"H","Juvenile Justice","H1405",2025,"https://legiscan.com/FL/bill/H1405/2025",0.863636363636364,19,1,"N",1,1,1,1,1
1522350,1946032,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",19,0,0,0,19,1,"S","Interstate Compact on Educational Opportunity for Military Children","S0400",2025,"https://legiscan.com/FL/bill/S0400/2025",1,19,1,"N",1,1,1,1,1
1522359,1974703,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",23,0,0,3,26,1,"H","Water Access Facilities","H0735",2025,"https://legiscan.com/FL/bill/H0735/2025",0.884615384615385,23,1,"N",1,1,1,1,1
1522372,1917016,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",18,1,0,0,19,1,"S","Criminal Offenses Against Law Enforcement Officers and Other Personnel","S0234",2025,"https://legiscan.com/FL/bill/S0234/2025",0.947368421052632,19,0.947368421052632,"N",1,0.8,0.8,1,0.947368421052632
1522427,1919798,"2025-2025_Regular_Session","2025-03-20","House Judiciary Committee",16,3,0,4,23,1,"H","Criminal Offenses Against Law Enforcement Officers and Other Personnel","H0175",2025,"https://legiscan.com/FL/bill/H0175/2025",0.695652173913043,19,0.842105263157895,"N",1,0.4,0.6,1,0.894736842105263
1522430,1965140,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",18,7,0,1,26,1,"H","Gulf of America","H0549",2025,"https://legiscan.com/FL/bill/H0549/2025",0.692307692307692,25,0.72,"N",1,0,1,1,1
1522434,1897165,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",19,0,0,0,19,1,"S","Exceptional Student Education","S0102",2025,"https://legiscan.com/FL/bill/S0102/2025",1,19,1,"N",1,1,1,1,1
1522438,2008946,"2025-2025_Regular_Session","2025-03-20","Senate Appropriations",18,0,0,1,19,1,"S","State Planning and Budgeting","S7024",2025,"https://legiscan.com/FL/bill/S7024/2025",0.947368421052632,18,1,"N",1,1,1,1,1
1522441,1927121,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",19,0,0,0,19,1,"S","Middle School and High School Start Times","S0296",2025,"https://legiscan.com/FL/bill/S0296/2025",1,19,1,"N",1,1,1,1,1
1522462,1982314,"2025-2025_Regular_Session","2025-03-20","House Judiciary Committee",21,0,0,2,23,1,"H","Carrying of Handguns or Weapons by Law Enforcement Officers Attending Athletic Events","H1021",2025,"https://legiscan.com/FL/bill/H1021/2025",0.91304347826087,21,1,"N",1,1,1,1,1
1522491,1946009,"2025-2025_Regular_Session","2025-03-20","House Judiciary Committee",20,0,0,3,23,1,"H","Boating Safety","H0289",2025,"https://legiscan.com/FL/bill/H0289/2025",0.869565217391304,20,1,"N",1,1,1,1,1
1522504,1984625,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",16,1,0,2,19,1,"H","Ad Valorem Tax Exemption","H1215",2025,"https://legiscan.com/FL/bill/H1215/2025",0.842105263157895,17,0.941176470588235,"N",1,0.75,0.75,1,0.941176470588235
1522509,1961673,"2025-2025_Regular_Session","2025-03-20","House Judiciary Committee",20,1,0,2,23,1,"H","Recovery of Damages for Medical Negligence Resulting in Death","H6017",2025,"https://legiscan.com/FL/bill/H6017/2025",0.869565217391304,21,0.952380952380952,"N",0.933333333333333,1,1,0.933333333333333,0.952380952380952
1522524,1975073,"2025-2025_Regular_Session","2025-03-20","House Judiciary Committee",16,6,0,1,23,1,"H","Minimum Age for Firearm Purchase or Transfer","H0759",2025,"https://legiscan.com/FL/bill/H0759/2025",0.695652173913043,22,0.727272727272727,"N",0.941176470588235,0,1,0.941176470588235,0.954545454545455
1522543,1986968,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",17,8,0,1,26,1,"H","Succession to Office of Governor, Auditing, and Government Efficiency","H1325",2025,"https://legiscan.com/FL/bill/H1325/2025",0.653846153846154,25,0.68,"N",0.944444444444444,0,1,0.944444444444444,0.96
1522599,1983286,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",17,0,0,2,19,1,"H","Assessment of Homestead Property","H1041",2025,"https://legiscan.com/FL/bill/H1041/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1522632,1908822,"2025-2025_Regular_Session","2025-03-20","Senate Appropriations",18,0,0,1,19,1,"S","Coverage for Diagnostic and Supplemental Breast Examinations","S0158",2025,"https://legiscan.com/FL/bill/S0158/2025",0.947368421052632,18,1,"N",1,1,1,1,1
1522676,1898257,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",19,0,0,0,19,1,"S","Compensation of Victims of Wrongful Incarceration","S0130",2025,"https://legiscan.com/FL/bill/S0130/2025",1,19,1,"N",1,1,1,1,1
1522703,1967372,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",16,7,0,3,26,1,"H","The Designation of the Gulf of Mexico","H0575",2025,"https://legiscan.com/FL/bill/H0575/2025",0.615384615384615,23,0.695652173913043,"N",1,0,1,1,1
1522720,1922014,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",19,0,0,0,19,1,"S","Transportation Facility Designations/Harris Rosen Way and Geraldine Thompson Way","S0274",2025,"https://legiscan.com/FL/bill/S0274/2025",1,19,1,"N",1,1,1,1,1
1522774,1953445,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",23,0,0,3,26,1,"H","Nature-based Methods for Improving Coastal Resilience","H0371",2025,"https://legiscan.com/FL/bill/H0371/2025",0.884615384615385,23,1,"N",1,1,1,1,1
1522796,1978070,"2025-2025_Regular_Session","2025-03-20","House Judiciary Committee",19,1,0,3,23,1,"H","Restrictions on Firearms and Ammunition During Emergencies","H6025",2025,"https://legiscan.com/FL/bill/H6025/2025",0.826086956521739,20,0.95,"N",1,0.8,0.8,1,0.95
1522798,1956326,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",17,0,0,2,19,1,"H","Affordable Property Ad Valorem Tax Exemption on Leased Land","H0411",2025,"https://legiscan.com/FL/bill/H0411/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1522812,1983089,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",17,0,0,2,19,1,"H","Limitation on the Assessment of Homestead Property","H1039",2025,"https://legiscan.com/FL/bill/H1039/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1522823,1901186,"2025-2025_Regular_Session","2025-03-20","Senate Fiscal Policy",18,1,0,0,19,1,"S","Driving and Boating Offenses","S0138",2025,"https://legiscan.com/FL/bill/S0138/2025",0.947368421052632,19,0.947368421052632,"N",1,0.8,0.8,1,0.947368421052632
1522839,1972698,"2025-2025_Regular_Session","2025-03-20","House Budget Committee",26,0,0,4,30,1,"H","State Group Insurance Program Coverage of Standard Fertility Preservation Services","H0677",2025,"https://legiscan.com/FL/bill/H0677/2025",0.866666666666667,26,1,"N",1,1,1,1,1
1522863,1897317,"2025-2025_Regular_Session","2025-03-20","House Budget Committee",26,0,0,4,30,1,"H","Compensation of Victims of Wrongful Incarceration","H0059",2025,"https://legiscan.com/FL/bill/H0059/2025",0.866666666666667,26,1,"N",1,1,1,1,1
1522906,1946447,"2025-2025_Regular_Session","2025-03-20","House Budget Committee",25,3,0,2,30,1,"H","Suits Against the Government","H0301",2025,"https://legiscan.com/FL/bill/H0301/2025",0.833333333333333,28,0.892857142857143,"N",0.85,1,1,0.85,0.892857142857143
1522945,1972165,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",17,0,0,2,19,1,"H","Lee County","H4025",2025,"https://legiscan.com/FL/bill/H4025/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1522964,1981805,"2025-2025_Regular_Session","2025-03-20","House Insurance & Banking Subcommittee",16,0,0,2,18,1,"H","Gold and Silver Specie as Legal Tender","H0999",2025,"https://legiscan.com/FL/bill/H0999/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1523003,1985026,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",13,4,0,2,19,1,"H","Local Option Taxes","H1221",2025,"https://legiscan.com/FL/bill/H1221/2025",0.684210526315789,17,0.764705882352941,"N",1,0,1,1,1
1523032,1987672,"2025-2025_Regular_Session","2025-03-20","House Health Professions & Programs Subcommittee",18,0,0,0,18,1,"H","Improving Screening for and Treatment of Blood Clots","H1421",2025,"https://legiscan.com/FL/bill/H1421/2025",1,18,1,"N",1,1,1,1,1
1523042,1988199,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",17,0,0,1,18,1,"H","Attorney Fees and Costs for Motor Vehicle Personal Injury Protection Benefits","H1437",2025,"https://legiscan.com/FL/bill/H1437/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1523061,1982813,"2025-2025_Regular_Session","2025-03-20","House Health Professions & Programs Subcommittee",17,0,0,1,18,1,"H","Newborn Screenings","H1089",2025,"https://legiscan.com/FL/bill/H1089/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1523086,1970927,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",17,0,0,2,19,1,"H","Bermont Drainage District, Charlotte County","H4017",2025,"https://legiscan.com/FL/bill/H4017/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1523115,1917097,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Prohibited Practices in Consumer Debt Collection","H0147",2025,"https://legiscan.com/FL/bill/H0147/2025",1,18,1,"N",1,1,1,1,1
1523116,1986356,"2025-2025_Regular_Session","2025-03-20","House Health Professions & Programs Subcommittee",18,0,0,0,18,1,"H","Electronic Prescribing","H1297",2025,"https://legiscan.com/FL/bill/H1297/2025",1,18,1,"N",1,1,1,1,1
1523144,1985626,"2025-2025_Regular_Session","2025-03-20","House Insurance & Banking Subcommittee",15,0,0,3,18,1,"H","Insurance Claims Payments to Physicians","H1231",2025,"https://legiscan.com/FL/bill/H1231/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1523197,1971907,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",23,0,0,3,26,1,"H","North River Ranch Improvement Stewardship District, Manatee County","H4021",2025,"https://legiscan.com/FL/bill/H4021/2025",0.884615384615385,23,1,"N",1,1,1,1,1
1523199,1989093,"2025-2025_Regular_Session","2025-03-20","House Insurance & Banking Subcommittee",15,1,0,2,18,1,"H","Attorney Fee Awards in Insurance Actions","H1551",2025,"https://legiscan.com/FL/bill/H1551/2025",0.833333333333333,16,0.9375,"N",0.909090909090909,1,1,0.909090909090909,0.9375
1523234,1956390,"2025-2025_Regular_Session","2025-03-20","House Rules & Ethics Committee",16,0,0,2,18,1,"H","Ethics","H0399",2025,"https://legiscan.com/FL/bill/H0399/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1523236,1926955,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Relief/L.P./Department of Children and Families","H6511",2025,"https://legiscan.com/FL/bill/H6511/2025",1,18,1,"N",1,1,1,1,1
1523250,1987648,"2025-2025_Regular_Session","2025-03-20","House Insurance & Banking Subcommittee",15,1,0,2,18,1,"H","Framework for a Sovereign Wealth Fund","H4063",2025,"https://legiscan.com/FL/bill/H4063/2025",0.833333333333333,16,0.9375,"N",1,0.8,0.8,1,0.9375
1523281,1958842,"2025-2025_Regular_Session","2025-03-20","House Health Professions & Programs Subcommittee",12,6,0,0,18,1,"H","Optometry","H0449",2025,"https://legiscan.com/FL/bill/H0449/2025",0.666666666666667,18,0.666666666666667,"N",0.769230769230769,0.4,0.6,0.769230769230769,0.722222222222222
1523287,1975787,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",15,0,0,3,18,1,"H","Relief/H.H./Department of Children and Families","H6531",2025,"https://legiscan.com/FL/bill/H6531/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1523305,1982873,"2025-2025_Regular_Session","2025-03-20","House Health Professions & Programs Subcommittee",17,0,0,1,18,1,"H","Patient Access to Records","H1083",2025,"https://legiscan.com/FL/bill/H1083/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1523312,1953674,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",15,0,0,3,18,1,"H","Pub. Rec/Appellate Court Clerks","H0373",2025,"https://legiscan.com/FL/bill/H0373/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1523315,1979933,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",13,1,0,4,18,1,"H","Court-appointed Psychologists","H0901",2025,"https://legiscan.com/FL/bill/H0901/2025",0.722222222222222,14,0.928571428571429,"N",1,0.5,NA,1,1
1523318,1988985,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",13,3,0,2,18,1,"H","Civil Liability for the Wrongful Death of an Unborn Child","H1517",2025,"https://legiscan.com/FL/bill/H1517/2025",0.722222222222222,16,0.8125,"N",1,0,1,1,1
1523323,1981258,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",15,0,0,3,18,1,"H","Evidence of Damages to Prove Medical Expenses in Personal Injury or Wrongful Death Actions","H0947",2025,"https://legiscan.com/FL/bill/H0947/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1523331,1989220,"2025-2025_Regular_Session","2025-03-20","House Insurance & Banking Subcommittee",14,0,0,4,18,1,"H","Financial Institutions","H1549",2025,"https://legiscan.com/FL/bill/H1549/2025",0.777777777777778,14,1,"N",1,1,1,1,1
1523354,1927876,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",18,0,0,0,18,1,"H","Relief/Michael Barnett/Department of Children and Families","H6515",2025,"https://legiscan.com/FL/bill/H6515/2025",1,18,1,"N",1,1,1,1,1
1523406,1988190,"2025-2025_Regular_Session","2025-03-20","House State Affairs Committee",24,0,0,2,26,1,"H","City of Coral Springs and City of Parkland, Broward County","H4071",2025,"https://legiscan.com/FL/bill/H4071/2025",0.923076923076923,24,1,"N",1,1,1,1,1
1523411,1972091,"2025-2025_Regular_Session","2025-03-20","House Ways & Means Committee",17,0,0,2,19,1,"H","Unrated Bonds","H0669",2025,"https://legiscan.com/FL/bill/H0669/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1523414,1986578,"2025-2025_Regular_Session","2025-03-20","House Budget Committee",27,0,0,3,30,1,"H","Trust Funds/Re-creation/Resilient Florida Trust Fund/DEP","H1313",2025,"https://legiscan.com/FL/bill/H1313/2025",0.9,27,1,"N",1,1,1,1,1
1523723,1984439,"2025-2025_Regular_Session","2025-03-20","House Civil Justice & Claims Subcommittee",14,2,0,2,18,1,"H","Florida Trust Code","H1173",2025,"https://legiscan.com/FL/bill/H1173/2025",0.777777777777778,16,0.875,"N",1,0.5,NA,1,1
1524034,1982451,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",15,0,0,4,19,1,"H","City Pension Fund for Firefighters and Police Officers in the City of Tampa, Hillsborough County","H4045",2025,"https://legiscan.com/FL/bill/H4045/2025",0.789473684210526,15,1,"N",1,1,1,1,1
1524068,1973452,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",14,0,0,5,19,1,"H","Noncriminal Traffic Infractions Causing Vehicle Crashes","H0699",2025,"https://legiscan.com/FL/bill/H0699/2025",0.736842105263158,14,1,"N",1,1,1,1,1
1524069,1985682,"2025-2025_Regular_Session","2025-03-18","House Student Academic Success Subcommittee",15,2,0,1,18,1,"H","Education","H1255",2025,"https://legiscan.com/FL/bill/H1255/2025",0.833333333333333,17,0.882352941176471,"N",1,0.6,0.6,1,0.882352941176471
1524080,1968330,"2025-2025_Regular_Session","2025-03-18","House Student Academic Success Subcommittee",16,0,0,2,18,1,"H","Children with Developmental Disabilities","H0591",2025,"https://legiscan.com/FL/bill/H0591/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1524082,1972564,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",15,0,0,4,19,1,"H","Officers and Employees of North Springs Improvement District, Broward County","H4023",2025,"https://legiscan.com/FL/bill/H4023/2025",0.789473684210526,15,1,"N",1,1,1,1,1
1524093,1975159,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",17,0,0,2,19,1,"H","Benefits for Firefighters Injured During Training Exercises","H0749",2025,"https://legiscan.com/FL/bill/H0749/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1524098,1942015,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",17,0,0,2,19,1,"H","Holocaust Remembrance Day","H0251",2025,"https://legiscan.com/FL/bill/H0251/2025",0.894736842105263,17,1,"N",1,1,1,1,1
1524108,1967198,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",16,0,0,3,19,1,"H","Registration of Agents and Organizations Associated with Foreign Nations","H0583",2025,"https://legiscan.com/FL/bill/H0583/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1524110,1983785,"2025-2025_Regular_Session","2025-03-18","House Student Academic Success Subcommittee",15,0,0,3,18,1,"H","Mathematics Education Requirements","H1113",2025,"https://legiscan.com/FL/bill/H1113/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1524112,1986709,"2025-2025_Regular_Session","2025-03-18","House Student Academic Success Subcommittee",15,0,0,3,18,1,"H","Reading Interventions and Instruction","H1309",2025,"https://legiscan.com/FL/bill/H1309/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1524135,1974729,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",16,0,0,3,19,1,"H","Spectrum Alert","H0711",2025,"https://legiscan.com/FL/bill/H0711/2025",0.842105263157895,16,1,"N",1,1,1,1,1
1524139,1984070,"2025-2025_Regular_Session","2025-03-18","House Student Academic Success Subcommittee",16,0,0,2,18,1,"H","Electrocardiograms for Student Athletes","H1135",2025,"https://legiscan.com/FL/bill/H1135/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1524265,1984840,"2025-2025_Regular_Session","2025-03-18","House Student Academic Success Subcommittee",15,0,0,3,18,1,"H","Student Online Personal Information Protection","H1223",2025,"https://legiscan.com/FL/bill/H1223/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1524271,1958640,"2025-2025_Regular_Session","2025-03-18","House Government Operations Subcommittee",12,3,0,4,19,1,"H","Administrative Procedures","H0433",2025,"https://legiscan.com/FL/bill/H0433/2025",0.631578947368421,15,0.8,"N",1,0.25,0.75,1,0.933333333333333
